1 00:00:00,r9,v5,32
1 00:00:00,r4,v3,5032
1 00:00:00,r4,v5,652
1 00:00:00,r4,v27,64
1 00:00:00,r4,v10,408
1 00:10:00,r9,v5,32
1 00:10:00,r4,v3,4936
1 00:10:00,r4,v5,652
1 00:10:00,r4,v27,64
1 00:10:00,r4,v10,400
1 00:20:00,r9,v5,32
1 00:20:00,r4,v3,5000
1 00:20:00,r4,v5,652
1 00:20:00,r4,v27,64
1 00:20:00,r4,v10,400
1 00:30:00,r9,v5,32
1 00:30:00,r4,v3,4872
1 00:30:00,r4,v5,652
1 00:30:00,r4,v27,64
1 00:30:00,r4,v10,400
1 00:40:00,r9,v5,32
1 00:40:00,r4,v3,4744
1 00:40:00,r4,v5,652
1 00:40:00,r4,v27,64
1 00:40:00,r4,v10,408
1 00:50:00,r9,v5,32
1 00:50:00,r4,v3,4584
1 00:50:00,r4,v5,652
1 00:50:00,r4,v27,64
1 00:50:00,r4,v10,440
1 01:00:00,r9,v5,32
1 01:00:00,r4,v3,4552
1 01:00:00,r4,v5,652
1 01:00:00,r4,v27,64
1 01:00:00,r4,v10,512
1 01:10:00,r9,v5,32
1 01:10:00,r4,v3,4424
1 01:10:00,r4,v5,652
1 01:10:00,r4,v27,64
1 01:10:00,r4,v10,512
1 01:20:00,r9,v5,32
1 01:20:00,r4,v3,4232
1 01:20:00,r4,v5,652
1 01:20:00,r4,v27,64
1 01:20:00,r4,v10,512
1 01:30:00,r9,v5,32
1 01:30:00,r4,v3,4072
1 01:30:00,r4,v5,652
1 01:30:00,r4,v27,64
1 01:30:00,r4,v10,552
1 01:40:00,r9,v5,32
1 01:40:00,r4,v3,3880
1 01:40:00,r4,v5,652
1 01:40:00,r4,v27,64
1 01:40:00,r4,v10,560
1 01:50:00,r9,v5,32
1 01:50:00,r4,v3,3816
1 01:50:00,r4,v5,652
1 01:50:00,r4,v27,64
1 01:50:00,r4,v10,568
1 02:00:00,r9,v5,32
1 02:00:00,r4,v3,3848
1 02:00:00,r4,v5,652
1 02:00:00,r4,v27,64
1 02:00:00,r4,v10,616
1 02:10:00,r9,v5,32
1 02:10:00,r4,v3,4168
1 02:10:00,r4,v5,1100
1 02:10:00,r4,v27,64
1 02:10:00,r4,v10,648
1 02:20:00,r9,v5,32
1 02:20:00,r4,v3,4232
1 02:20:00,r4,v5,4172
1 02:20:00,r4,v27,64
1 02:20:00,r4,v10,664
1 02:30:00,r9,v5,32
1 02:30:00,r4,v3,4168
1 02:30:00,r4,v5,5004
1 02:30:00,r4,v27,64
1 02:30:00,r4,v10,664
1 02:40:00,r9,v5,32
1 02:40:00,r4,v3,4072
1 02:40:00,r4,v5,4940
1 02:40:00,r4,v27,64
1 02:40:00,r4,v10,664
1 02:50:00,r9,v5,32
1 02:50:00,r4,v3,3944
1 02:50:00,r4,v5,4748
1 02:50:00,r4,v27,64
1 02:50:00,r4,v10,664
1 03:00:00,r9,v5,32
1 03:00:00,r4,v3,4232
1 03:00:00,r4,v5,4556
1 03:00:00,r4,v27,64
1 03:00:00,r4,v10,664
1 03:10:00,r9,v5,32
1 03:10:00,r4,v3,4392
1 03:10:00,r4,v5,4172
1 03:10:00,r4,v27,64
1 03:10:00,r4,v10,664
1 03:20:00,r9,v5,32
1 03:20:00,r4,v3,4424
1 03:20:00,r4,v5,3788
1 03:20:00,r4,v27,64
1 03:20:00,r4,v10,680
1 03:30:00,r9,v5,32
1 03:30:00,r4,v3,4360
1 03:30:00,r4,v5,3788
1 03:30:00,r4,v27,64
1 03:30:00,r4,v10,736
1 03:40:00,r9,v5,32
1 03:40:00,r4,v3,4136
1 03:40:00,r4,v5,3468
1 03:40:00,r4,v27,64
1 03:40:00,r4,v10,736
1 03:50:00,r9,v5,32
1 03:50:00,r4,v3,4104
1 03:50:00,r4,v5,3404
1 03:50:00,r4,v27,64
1 03:50:00,r4,v10,720
1 04:00:00,r9,v5,32
1 04:00:00,r4,v3,4360
1 04:00:00,r4,v5,3148
1 04:00:00,r4,v27,64
1 04:00:00,r4,v10,704
1 04:10:00,r9,v5,32
1 04:10:00,r4,v3,4520
1 04:10:00,r4,v5,2892
1 04:10:00,r4,v27,64
1 04:10:00,r4,v10,704
1 04:20:00,r9,v5,32
1 04:20:00,r4,v3,4584
1 04:20:00,r4,v5,2764
1 04:20:00,r4,v27,64
1 04:20:00,r4,v10,680
1 04:30:00,r9,v5,32
1 04:30:00,r4,v3,4520
1 04:30:00,r4,v5,2636
1 04:30:00,r4,v27,64
