1 00:00:00,r1,v1,320
1 00:00:00,r1,v13,48
1 00:00:00,r1,v8,9912
1 00:10:00,r1,v1,320
1 00:10:00,r1,v13,48
1 00:10:00,r1,v8,9912
1 00:20:00,r1,v1,320
1 00:20:00,r1,v13,48
1 00:20:00,r1,v8,9912
1 00:30:00,r1,v1,320
1 00:30:00,r1,v13,48
1 00:30:00,r1,v8,9912
1 00:40:00,r1,v1,320
1 00:40:00,r1,v13,48
1 00:40:00,r1,v8,9912
1 00:50:00,r1,v1,320
1 00:50:00,r1,v13,48
1 00:50:00,r1,v8,9912
1 01:00:00,r1,v1,320
1 01:00:00,r1,v13,48
1 01:00:00,r1,v8,9912
1 01:10:00,r1,v1,320
1 01:10:00,r1,v13,48
1 01:10:00,r1,v8,9912
1 01:20:00,r1,v1,320
1 01:20:00,r1,v13,48
1 01:20:00,r1,v8,9912
1 01:30:00,r1,v1,320
1 01:30:00,r1,v13,48
1 01:30:00,r1,v8,9912
1 01:40:00,r1,v1,320
1 01:40:00,r1,v13,48
1 01:40:00,r1,v8,9912
1 01:50:00,r1,v1,320
1 01:50:00,r1,v13,48
1 01:50:00,r1,v8,9912
1 02:00:00,r1,v1,320
1 02:00:00,r1,v13,48
1 02:00:00,r1,v8,9912
1 02:10:00,r1,v1,320
1 02:10:00,r1,v13,48
1 02:10:00,r1,v8,9912
1 02:20:00,r1,v1,320
1 02:20:00,r1,v13,48
1 02:20:00,r1,v8,9912
1 02:30:00,r1,v1,320
1 02:30:00,r1,v13,48
1 02:30:00,r1,v8,9912
1 02:40:00,r1,v1,320
1 02:40:00,r1,v13,48
1 02:40:00,r1,v8,9912
1 02:50:00,r1,v1,320
1 02:50:00,r1,v13,48
1 02:50:00,r1,v8,9912
1 03:00:00,r1,v1,320
1 03:00:00,r1,v13,48
1 03:00:00,r1,v8,9912
1 03:10:00,r1,v1,320
1 03:10:00,r1,v13,48
1 03:10:00,r1,v8,9912
1 03:20:00,r1,v1,320
1 03:20:00,r1,v13,48
1 03:20:00,r1,v8,9912
1 03:30:00,r1,v1,320
1 03:30:00,r1,v13,48
1 03:30:00,r1,v8,9912
1 03:40:00,r1,v1,320
