1 00:00:00,r17,v1,4
1 00:00:00,r17,v3,1520
1 00:00:00,r17,v27,7048
1 00:00:00,r17,v20,16
1 00:00:00,r17,v8,4
1 00:10:00,r17,v1,4
1 00:10:00,r17,v3,1520
1 00:10:00,r17,v27,7048
1 00:10:00,r17,v20,16
1 00:10:00,r17,v8,4
1 00:20:00,r17,v1,4
1 00:20:00,r17,v3,1520
1 00:20:00,r17,v27,6936
1 00:20:00,r17,v20,16
1 00:20:00,r17,v8,4
1 00:30:00,r17,v1,4
1 00:30:00,r17,v3,1520
1 00:30:00,r17,v27,7224
1 00:30:00,r17,v20,16
1 00:30:00,r17,v8,4
1 00:40:00,r17,v1,4
1 00:40:00,r17,v3,1520
1 00:40:00,r17,v27,7304
1 00:40:00,r17,v20,16
1 00:40:00,r17,v8,4
1 00:50:00,r17,v1,4
1 00:50:00,r17,v3,1520
1 00:50:00,r17,v27,7304
1 00:50:00,r17,v20,16
1 00:50:00,r17,v8,4
1 01:00:00,r17,v1,4
1 01:00:00,r17,v3,1520
1 01:00:00,r17,v27,7320
1 01:00:00,r17,v20,16
1 01:00:00,r17,v8,4
1 01:10:00,r17,v1,4
1 01:10:00,r17,v3,1520
1 01:10:00,r17,v27,7448
1 01:10:00,r17,v20,16
1 01:10:00,r17,v8,4
1 01:20:00,r17,v1,4
1 01:20:00,r17,v3,1520
1 01:20:00,r17,v27,7224
1 01:20:00,r17,v20,16
1 01:20:00,r17,v8,4
1 01:30:00,r17,v1,4
1 01:30:00,r17,v3,1520
1 01:30:00,r17,v27,7288
1 01:30:00,r17,v20,16
1 01:30:00,r17,v8,4
1 01:40:00,r17,v1,4
1 01:40:00,r17,v3,1520
1 01:40:00,r17,v27,7288
1 01:40:00,r17,v20,16
1 01:40:00,r17,v8,4
1 01:50:00,r17,v1,4
1 01:50:00,r17,v3,1520
1 01:50:00,r17,v27,7608
1 01:50:00,r17,v20,16
1 01:50:00,r17,v8,4
1 02:00:00,r17,v1,4
1 02:00:00,r17,v3,1520
1 02:00:00,r17,v27,7784
1 02:00:00,r17,v20,16
1 02:00:00,r17,v8,4
1 02:10:00,r17,v1,4
1 02:10:00,r17,v3,1520
1 02:10:00,r17,v27,7640
1 02:10:00,r17,v20,16
