1 00:00:00,r17,v3,4320
1 00:10:00,r17,v3,4352
1 00:20:00,r17,v3,4288
1 00:30:00,r17,v3,4288
1 00:40:00,r17,v3,4256
1 00:50:00,r17,v3,4256
1 01:00:00,r17,v3,4224
1 01:10:00,r17,v3,4192
1 01:20:00,r17,v3,4192
1 01:30:00,r17,v3,4256
1 01:40:00,r17,v3,4256
1 01:50:00,r17,v3,4384
1 02:00:00,r17,v3,4384
1 02:10:00,r17,v3,4384
1 02:20:00,r17,v3,5120
1 02:30:00,r17,v3,5696
1 02:40:00,r17,v3,5632
1 02:50:00,r17,v3,6400
1 03:00:00,r17,v3,8752
1 03:10:00,r17,v3,9904
1 03:20:00,r17,v3,10736
1 03:30:00,r17,v3,10016
1 03:40:00,r17,v3,8688
1 03:50:00,r17,v3,7584
1 04:00:00,r17,v3,6816
1 04:10:00,r17,v3,6400
1 04:20:00,r17,v3,6144
1 04:30:00,r17,v3,6016
1 04:40:00,r17,v3,6016
1 04:50:00,r17,v3,5760
1 05:00:00,r17,v3,5600
1 05:10:00,r17,v3,5616
1 05:20:00,r17,v3,4496
1 05:30:00,r17,v3,6688
1 05:40:00,r17,v3,6816
1 05:50:00,r17,v3,4864
1 06:00:00,r17,v3,5376
1 06:10:00,r17,v3,5056
1 06:20:00,r17,v3,4832
1 06:30:00,r17,v3,4816
1 06:40:00,r17,v3,4720
1 06:50:00,r17,v3,4528
1 07:00:00,r17,v3,4560
1 07:10:00,r17,v3,4192
1 07:20:00,r17,v3,3776
1 07:30:00,r17,v3,3712
1 07:40:00,r17,v3,3616
1 07:50:00,r17,v3,3552
1 08:00:00,r17,v3,3488
1 08:10:00,r17,v3,3424
1 08:20:00,r17,v3,3360
1 08:30:00,r17,v3,3360
1 08:40:00,r17,v3,5280
1 08:50:00,r17,v3,7776
1 09:00:00,r17,v3,8704
1 09:10:00,r17,v3,8288
1 09:20:00,r17,v3,7456
1 09:30:00,r17,v3,4896
1 09:40:00,r17,v3,4448
1 09:50:00,r17,v3,4160
1 10:00:00,r17,v3,3488
1 10:10:00,r17,v3,3264
1 10:20:00,r17,v3,3328
1 10:30:00,r17,v3,3296
1 10:40:00,r17,v3,3264
1 10:50:00,r17,v3,3136
1 11:00:00,r17,v3,3136
1 11:10:00,r17,v3,3104
1 11:20:00,r17,v3,3040
1 11:30:00,r17,v3,3008
1 11:40:00,r17,v3,2976
1 11:50:00,r17,v3,2976
