1 00:00:00,r15,v3,2192
1 00:00:00,r15,v26,64
1 00:00:00,r15,v19,1184
1 00:00:00,r15,v8,900
1 00:10:00,r15,v3,2192
1 00:10:00,r15,v26,64
1 00:10:00,r15,v19,1168
1 00:10:00,r15,v8,892
1 00:20:00,r15,v3,2192
1 00:20:00,r15,v26,64
1 00:20:00,r15,v19,1152
1 00:20:00,r15,v8,884
1 00:30:00,r15,v3,2192
1 00:30:00,r15,v26,64
1 00:30:00,r15,v19,1136
1 00:30:00,r15,v8,876
1 00:40:00,r15,v3,2192
1 00:40:00,r15,v26,64
1 00:40:00,r15,v19,1120
1 00:40:00,r15,v8,876
1 00:50:00,r15,v3,2192
1 00:50:00,r15,v26,64
1 00:50:00,r15,v19,1104
1 00:50:00,r15,v8,876
1 01:00:00,r15,v3,2192
1 01:00:00,r15,v26,64
1 01:00:00,r15,v19,1072
1 01:00:00,r15,v8,876
1 01:10:00,r15,v3,2192
1 01:10:00,r15,v26,64
1 01:10:00,r15,v19,1072
1 01:10:00,r15,v8,876
1 01:20:00,r15,v3,2192
1 01:20:00,r15,v26,64
1 01:20:00,r15,v19,1072
1 01:20:00,r15,v8,904
1 01:30:00,r15,v3,2192
1 01:30:00,r15,v26,64
1 01:30:00,r15,v19,1072
1 01:30:00,r15,v8,916
1 01:40:00,r15,v3,2192
1 01:40:00,r15,v26,64
1 01:40:00,r15,v19,1120
1 01:40:00,r15,v8,928
1 01:50:00,r15,v3,2192
1 01:50:00,r15,v26,64
1 01:50:00,r15,v19,1120
1 01:50:00,r15,v8,928
1 02:00:00,r15,v3,2192
1 02:00:00,r15,v26,64
1 02:00:00,r15,v19,1120
1 02:00:00,r15,v8,928
1 02:10:00,r15,v3,2336
1 02:10:00,r15,v26,64
1 02:10:00,r15,v19,1168
1 02:10:00,r15,v8,928
1 02:20:00,r15,v3,2336
1 02:20:00,r15,v26,64
1 02:20:00,r15,v19,1168
1 02:20:00,r15,v8,928
1 02:30:00,r15,v3,2336
1 02:30:00,r15,v26,64
1 02:30:00,r15,v19,1168
1 02:30:00,r15,v8,928
1 02:40:00,r15,v3,2336
1 02:40:00,r15,v26,64
1 02:40:00,r15,v19,1168
1 02:40:00,r15,v8,928
1 02:50:00,r15,v3,2384
1 02:50:00,r15,v26,64
1 02:50:00,r15,v19,1168
1 02:50:00,r15,v8,928
1 03:00:00,r15,v3,2432
1 03:00:00,r15,v26,64
1 03:00:00,r15,v19,1216
1 03:00:00,r15,v8,928
1 03:10:00,r15,v3,2432
1 03:10:00,r15,v26,64
1 03:10:00,r15,v19,1264
1 03:10:00,r15,v8,928
1 03:20:00,r15,v3,2528
1 03:20:00,r15,v26,64
1 03:20:00,r15,v19,1312
1 03:20:00,r15,v8,968
1 03:30:00,r15,v3,2624
1 03:30:00,r15,v26,64
1 03:30:00,r15,v19,1312
1 03:30:00,r15,v8,1008
1 03:40:00,r15,v3,2624
1 03:40:00,r15,v26,64
1 03:40:00,r15,v19,1312
1 03:40:00,r15,v8,1048
1 03:50:00,r15,v3,2784
1 03:50:00,r15,v26,64
1 03:50:00,r15,v19,1312
1 03:50:00,r15,v8,1048
1 04:00:00,r15,v3,2944
1 04:00:00,r15,v26,64
1 04:00:00,r15,v19,1312
1 04:00:00,r15,v8,1048
1 04:10:00,r15,v3,2944
1 04:10:00,r15,v26,64
1 04:10:00,r15,v19,1360
1 04:10:00,r15,v8,1048
1 04:20:00,r15,v3,2992
1 04:20:00,r15,v26,64
1 04:20:00,r15,v19,1408
1 04:20:00,r15,v8,1060
1 04:30:00,r15,v3,2992
1 04:30:00,r15,v26,64
1 04:30:00,r15,v19,1408
1 04:30:00,r15,v8,1072
1 04:40:00,r15,v3,3040
1 04:40:00,r15,v26,64
1 04:40:00,r15,v19,1408
1 04:40:00,r15,v8,1072
1 04:50:00,r15,v3,3120
1 04:50:00,r15,v26,64
1 04:50:00,r15,v19,1408
1 04:50:00,r15,v8,1072
1 05:00:00,r15,v3,3280
1 05:00:00,r15,v26,64
1 05:00:00,r15,v19,1408
1 05:00:00,r15,v8,1072
1 05:10:00,r15,v3,3280
1 05:10:00,r15,v26,64
1 05:10:00,r15,v19,1456
1 05:10:00,r15,v8,1072
1 05:20:00,r15,v3,3280
1 05:20:00,r15,v26,64
1 05:20:00,r15,v19,1456
1 05:20:00,r15,v8,1072
1 05:30:00,r15,v3,3280
1 05:30:00,r15,v26,64
1 05:30:00,r15,v19,1456
1 05:30:00,r15,v8,1072
1 05:40:00,r15,v3,3280
1 05:40:00,r15,v26,64
1 05:40:00,r15,v19,1456
1 05:40:00,r15,v8,1072
1 05:50:00,r15,v3,3280
1 05:50:00,r15,v26,64
1 05:50:00,r15,v19,1456
1 05:50:00,r15,v8,1072
1 06:00:00,r15,v3,3280
1 06:00:00,r15,v26,64
1 06:00:00,r15,v19,1456
1 06:00:00,r15,v8,1072
1 06:10:00,r15,v3,3280
1 06:10:00,r15,v26,64
1 06:10:00,r15,v19,1504
1 06:10:00,r15,v8,1072
1 06:20:00,r15,v3,3280
1 06:20:00,r15,v26,64
1 06:20:00,r15,v19,1552
1 06:20:00,r15,v8,1072
1 06:30:00,r15,v3,3280
1 06:30:00,r15,v26,64
1 06:30:00,r15,v19,1552
1 06:30:00,r15,v8,1072
1 06:40:00,r15,v3,3280
1 06:40:00,r15,v26,64
1 06:40:00,r15,v19,1552
1 06:40:00,r15,v8,1072
1 06:50:00,r15,v3,3376
1 06:50:00,r15,v26,64
1 06:50:00,r15,v19,1552
1 06:50:00,r15,v8,1072
1 07:00:00,r15,v3,3472
1 07:00:00,r15,v26,64
1 07:00:00,r15,v19,1552
1 07:00:00,r15,v8,1072
1 07:10:00,r15,v3,3472
1 07:10:00,r15,v26,64
1 07:10:00,r15,v19,1552
1 07:10:00,r15,v8,1112
1 07:20:00,r15,v3,3472
1 07:20:00,r15,v26,64
1 07:20:00,r15,v19,1552
1 07:20:00,r15,v8,1112
1 07:30:00,r15,v3,3472
1 07:30:00,r15,v26,64
1 07:30:00,r15,v19,1552
1 07:30:00,r15,v8,1112
1 07:40:00,r15,v3,3472
1 07:40:00,r15,v26,64
1 07:40:00,r15,v19,1552
1 07:40:00,r15,v8,1112
1 07:50:00,r15,v3,3472
1 07:50:00,r15,v26,64
1 07:50:00,r15,v19,1552
1 07:50:00,r15,v8,1112
1 08:00:00,r15,v3,3472
1 08:00:00,r15,v26,64
1 08:00:00,r15,v19,1552
1 08:00:00,r15,v8,1112
1 08:10:00,r15,v3,3472
1 08:10:00,r15,v26,64
1 08:10:00,r15,v19,1552
1 08:10:00,r15,v8,1112
1 08:20:00,r15,v3,3472
1 08:20:00,r15,v26,64
1 08:20:00,r15,v19,1552
1 08:20:00,r15,v8,1112
1 08:30:00,r15,v3,3472
1 08:30:00,r15,v26,64
1 08:30:00,r15,v19,1552
1 08:30:00,r15,v8,1152
1 08:40:00,r15,v3,3472
1 08:40:00,r15,v26,64
1 08:40:00,r15,v19,1552
1 08:40:00,r15,v8,1152
1 08:50:00,r15,v3,3472
1 08:50:00,r15,v26,64
1 08:50:00,r15,v19,1552
1 08:50:00,r15,v8,1152
1 09:00:00,r15,v3,3520
1 09:00:00,r15,v26,64
1 09:00:00,r15,v19,1552
1 09:00:00,r15,v8,1152
1 09:10:00,r15,v3,3520
1 09:10:00,r15,v26,64
1 09:10:00,r15,v19,1600
1 09:10:00,r15,v8,1152
1 09:20:00,r15,v3,3520
1 09:20:00,r15,v26,64
1 09:20:00,r15,v19,1600
1 09:20:00,r15,v8,1152
1 09:30:00,r15,v3,3520
1 09:30:00,r15,v26,96
1 09:30:00,r15,v19,1600
1 09:30:00,r15,v8,1168
1 09:40:00,r15,v3,3520
1 09:40:00,r15,v26,96
1 09:40:00,r15,v19,1600
1 09:40:00,r15,v8,1208
1 09:50:00,r15,v3,3520
1 09:50:00,r15,v26,96
1 09:50:00,r15,v19,1600
1 09:50:00,r15,v8,1208
1 10:00:00,r15,v3,3568
1 10:00:00,r15,v26,96
1 10:00:00,r15,v19,1600
1 10:00:00,r15,v8,1208
1 10:10:00,r15,v3,3728
1 10:10:00,r15,v26,96
1 10:10:00,r15,v19,1648
1 10:10:00,r15,v8,1208
1 10:20:00,r15,v3,3888
1 10:20:00,r15,v26,96
1 10:20:00,r15,v19,1648
1 10:20:00,r15,v8,1208
1 10:30:00,r15,v3,3936
1 10:30:00,r15,v26,96
1 10:30:00,r15,v19,1648
1 10:30:00,r15,v8,1208
1 10:40:00,r15,v3,4032
1 10:40:00,r15,v26,96
1 10:40:00,r15,v19,1648
1 10:40:00,r15,v8,1248
1 10:50:00,r15,v3,4032
1 10:50:00,r15,v26,96
1 10:50:00,r15,v19,1648
1 10:50:00,r15,v8,1288
1 11:00:00,r15,v3,4032
1 11:00:00,r15,v26,96
1 11:00:00,r15,v19,1648
1 11:00:00,r15,v8,1288
1 11:10:00,r15,v3,4032
1 11:10:00,r15,v26,96
1 11:10:00,r15,v19,1696
1 11:10:00,r15,v8,1288
1 11:20:00,r15,v3,4032
1 11:20:00,r15,v26,96
1 11:20:00,r15,v19,1696
1 11:20:00,r15,v8,1288
1 11:30:00,r15,v3,4032
1 11:30:00,r15,v26,96
1 11:30:00,r15,v19,1696
1 11:30:00,r15,v8,1288
1 11:40:00,r15,v3,4080
1 11:40:00,r15,v26,96
1 11:40:00,r15,v19,1696
1 11:40:00,r15,v8,1288
1 11:50:00,r15,v3,4128
1 11:50:00,r15,v26,96
1 11:50:00,r15,v19,1696
1 11:50:00,r15,v8,1288
1 12:00:00,r15,v3,4224
1 12:00:00,r15,v26,96
1 12:00:00,r15,v19,1744
1 12:00:00,r15,v8,1328
1 12:10:00,r15,v3,4272
1 12:10:00,r15,v26,96
1 12:10:00,r15,v19,1792
1 12:10:00,r15,v8,1328
1 12:20:00,r15,v3,4272
1 12:20:00,r15,v26,96
1 12:20:00,r15,v19,1840
1 12:20:00,r15,v8,1340
1 12:30:00,r15,v3,4272
1 12:30:00,r15,v26,96
1 12:30:00,r15,v19,1888
1 12:30:00,r15,v8,1352
1 12:40:00,r15,v3,4272
1 12:40:00,r15,v26,96
1 12:40:00,r15,v19,1888
1 12:40:00,r15,v8,1392
1 12:50:00,r15,v3,4272
1 12:50:00,r15,v26,96
1 12:50:00,r15,v19,1888
1 12:50:00,r15,v8,1392
1 13:00:00,r15,v3,4272
1 13:00:00,r15,v26,96
1 13:00:00,r15,v19,1888
1 13:00:00,r15,v8,1392
1 13:10:00,r15,v3,4272
1 13:10:00,r15,v26,96
1 13:10:00,r15,v19,1936
1 13:10:00,r15,v8,1392
1 13:20:00,r15,v3,4272
1 13:20:00,r15,v26,96
1 13:20:00,r15,v19,1936
1 13:20:00,r15,v8,1392
1 13:30:00,r15,v3,4272
1 13:30:00,r15,v26,96
1 13:30:00,r15,v19,1936
1 13:30:00,r15,v8,1392
1 13:40:00,r15,v3,4272
1 13:40:00,r15,v26,96
1 13:40:00,r15,v19,1936
1 13:40:00,r15,v8,1392
1 13:50:00,r15,v3,4272
1 13:50:00,r15,v26,96
1 13:50:00,r15,v19,1936
1 13:50:00,r15,v8,1392
1 14:00:00,r15,v3,4272
1 14:00:00,r15,v26,96
1 14:00:00,r15,v19,1936
1 14:00:00,r15,v8,1392
1 14:10:00,r15,v3,4272
1 14:10:00,r15,v26,96
1 14:10:00,r15,v19,1936
1 14:10:00,r15,v8,1392
1 14:20:00,r15,v3,4272
1 14:20:00,r15,v26,96
1 14:20:00,r15,v19,1936
1 14:20:00,r15,v8,1392
1 14:30:00,r15,v3,4272
1 14:30:00,r15,v26,96
1 14:30:00,r15,v19,1936
1 14:30:00,r15,v8,1392
1 14:40:00,r15,v3,4272
1 14:40:00,r15,v26,96
1 14:40:00,r15,v19,1936
1 14:40:00,r15,v8,1392
1 14:50:00,r15,v3,4272
1 14:50:00,r15,v26,96
1 14:50:00,r15,v19,1936
1 14:50:00,r15,v8,1392
1 15:00:00,r15,v3,4272
1 15:00:00,r15,v26,96
1 15:00:00,r15,v19,1936
1 15:00:00,r15,v8,1392
1 15:10:00,r15,v3,4272
1 15:10:00,r15,v26,96
1 15:10:00,r15,v19,1936
1 15:10:00,r15,v8,1392
1 15:20:00,r15,v3,4272
1 15:20:00,r15,v26,96
1 15:20:00,r15,v19,1936
1 15:20:00,r15,v8,1392
1 15:30:00,r15,v3,4272
